"alpha","FDR","power"
0.02,0.012779552715655,1
0.05,0.060790273556231,1
0.07,0.0776119402985075,1
0.1,0.122159090909091,1
0.15,0.17379679144385,1
0.2,0.209718670076726,1
0.25,0.274647887323944,1
0.3,0.307174887892377,1
0.35,0.33974358974359,1
0.4,0.389328063241107,1
0.45,0.443243243243243,1
0.5,0.467241379310345,1
0.55,0.523148148148148,1
0.6,0.60077519379845,1
0.65,0.629940119760479,1
0.7,0.669164882226981,1
0.75,0.728232189973615,1
0.8,0.770089285714286,1
0.85,0.793034159410583,1
0.9,0.793034159410583,1
0.95,0.793034159410583,1
1,0.793034159410583,1
