"alpha","FDR","power"
0.02,0.00869565217391304,1
0.05,0.05,1
0.07,0.063013698630137,1
0.1,0.0952380952380952,1
0.15,0.123076923076923,1
0.2,0.167883211678832,1
0.25,0.222727272727273,1
0.3,0.283018867924528,1
0.35,0.352272727272727,1
0.4,0.405217391304348,1
0.45,0.501457725947522,1
0.5,0.540939597315436,1
0.55,0.580368098159509,1
0.6,0.625,1
0.65,0.663385826771654,1
0.7,0.706437768240343,1
0.75,0.760671798460462,1
0.8,0.777777777777778,1
0.85,0.777777777777778,1
0.9,0.777777777777778,1
0.95,0.777777777777778,1
1,0.777777777777778,1
