"FDR","pow"
0.0220588235294118,0.334170854271357
0.0261437908496732,0.374371859296482
0.05,0.381909547738693
0.0602409638554217,0.391959798994975
0.087431693989071,0.419597989949749
0.129186602870813,0.457286432160804
0.172566371681416,0.469849246231156
0.239543726235741,0.50251256281407
0.301369863013699,0.512562814070352
0.369822485207101,0.535175879396985
0.426356589147287,0.557788944723618
0.47939262472885,0.603015075376884
0.516728624535316,0.653266331658292
0.567732115677321,0.71356783919598
0.591292134831461,0.731155778894472
0.629268292682927,0.763819095477387
0.657836644591612,0.778894472361809
0.695652173913043,0.809045226130653
0.749121574139143,0.896984924623116
0.771535580524345,0.919597989949749
0.773934527486103,0.919597989949749
0.773934527486103,0.919597989949749
