"alpha","FDR","power"
0.02,0.00888888888888889,0.602702702702703
0.05,0.037542662116041,0.762162162162162
0.07,0.0429042904290429,0.783783783783784
0.1,0.0473186119873817,0.816216216216216
0.15,0.0766961651917404,0.845945945945946
0.2,0.120218579234973,0.87027027027027
0.25,0.1725,0.894594594594595
0.3,0.226107226107226,0.897297297297297
0.35,0.27765726681128,0.9
0.4,0.316221765913758,0.9
0.45,0.355899419729207,0.9
0.5,0.404293381037567,0.9
0.55,0.453355155482815,0.902702702702703
0.6,0.546811397557666,0.902702702702703
0.65,0.579874213836478,0.902702702702703
0.7,0.620885357548241,0.902702702702703
0.75,0.699640287769784,0.902702702702703
0.8,0.780263157894737,0.902702702702703
0.85,0.780263157894737,0.902702702702703
0.9,0.780263157894737,0.902702702702703
0.95,0.780263157894737,0.902702702702703
1,0.780263157894737,0.902702702702703
