"alpha","FDR","power"
0.02,0,0.285106382978723
0.05,0.032258064516129,0.51063829787234
0.07,0.0458015267175573,0.531914893617021
0.1,0.116279069767442,0.646808510638298
0.15,0.148717948717949,0.706382978723404
0.2,0.186046511627907,0.74468085106383
0.25,0.225409836065574,0.804255319148936
0.3,0.256809338521401,0.812765957446808
0.35,0.31095406360424,0.829787234042553
0.4,0.435616438356164,0.876595744680851
0.45,0.501199040767386,0.885106382978723
0.5,0.522935779816514,0.885106382978723
0.55,0.571134020618557,0.885106382978723
0.6,0.61651376146789,0.88936170212766
0.65,0.649328859060403,0.88936170212766
0.7,0.712121212121212,0.88936170212766
0.75,0.744186046511628,0.88936170212766
0.8,0.858016304347826,0.88936170212766
0.85,0.860944777112442,0.88936170212766
0.9,0.860944777112442,0.88936170212766
0.95,0.860944777112442,0.88936170212766
1,0.860944777112442,0.88936170212766
