"alpha","FDR","power"
0.02,0.036144578313253,0.43956043956044
0.05,0.0392156862745098,0.538461538461538
0.07,0.0847457627118644,0.593406593406593
0.1,0.113636363636364,0.642857142857143
0.15,0.156462585034014,0.681318681318681
0.2,0.193939393939394,0.730769230769231
0.25,0.25,0.774725274725275
0.3,0.265,0.807692307692308
0.35,0.297169811320755,0.818681318681319
0.4,0.366255144032922,0.846153846153846
0.45,0.406130268199234,0.851648351648352
0.5,0.442857142857143,0.857142857142857
0.55,0.504731861198738,0.862637362637363
0.6,0.586842105263158,0.862637362637363
0.65,0.617073170731707,0.862637362637363
0.7,0.653421633554084,0.862637362637363
0.75,0.668076109936575,0.862637362637363
0.8,0.724561403508772,0.862637362637363
0.85,0.743882544861338,0.862637362637363
0.9,0.813095238095238,0.862637362637363
0.95,0.858175248419151,0.862637362637363
1,0.885568513119534,0.862637362637363
