"alpha","FDR","power"
0.02,0.0153846153846154,0.438356164383562
0.05,0.0365853658536585,0.541095890410959
0.07,0.0777777777777778,0.568493150684932
0.1,0.101941747572816,0.633561643835616
0.15,0.129464285714286,0.667808219178082
0.2,0.151260504201681,0.691780821917808
0.25,0.184905660377358,0.73972602739726
0.3,0.227586206896552,0.767123287671233
0.35,0.253289473684211,0.777397260273973
0.4,0.311764705882353,0.801369863013699
0.45,0.34435261707989,0.815068493150685
0.5,0.3975,0.825342465753425
0.55,0.447963800904977,0.835616438356164
0.6,0.489795918367347,0.856164383561644
0.65,0.567796610169492,0.873287671232877
0.7,0.637005649717514,0.88013698630137
0.75,0.689448441247002,0.886986301369863
0.8,0.743336623889437,0.89041095890411
0.85,0.775862068965517,0.89041095890411
0.9,0.820741758241758,0.893835616438356
0.95,0.820741758241758,0.893835616438356
1,0.820741758241758,0.893835616438356
