"alpha","FDR","power"
0.02,0,0.534188034188034
0.05,0.0292397660818713,0.709401709401709
0.07,0.0748663101604278,0.739316239316239
0.1,0.0824742268041237,0.760683760683761
0.15,0.190082644628099,0.837606837606838
0.2,0.245283018867925,0.854700854700855
0.25,0.276978417266187,0.858974358974359
0.3,0.317567567567568,0.863247863247863
0.35,0.346278317152104,0.863247863247863
0.4,0.393491124260355,0.876068376068376
0.45,0.41643059490085,0.88034188034188
0.5,0.437837837837838,0.888888888888889
0.55,0.477611940298507,0.897435897435897
0.6,0.536263736263736,0.901709401709402
0.65,0.567951318458418,0.91025641025641
0.7,0.640202702702703,0.91025641025641
0.75,0.682089552238806,0.91025641025641
0.8,0.723376623376623,0.91025641025641
0.85,0.796367112810707,0.91025641025641
0.9,0.850421348314607,0.91025641025641
0.95,0.850421348314607,0.91025641025641
1,0.850421348314607,0.91025641025641
