"FDR","pow"
0.00561797752808989,0.498591549295775
0.058252427184466,0.546478873239437
0.0740740740740741,0.563380281690141
0.127118644067797,0.580281690140845
0.156488549618321,0.622535211267606
0.197916666666667,0.650704225352113
0.25,0.676056338028169
0.295454545454545,0.698591549295775
0.369458128078818,0.72112676056338
0.407239819004525,0.738028169014085
0.459143968871595,0.783098591549296
0.511073253833049,0.808450704225352
0.559398496240601,0.825352112676056
0.632896305125149,0.867605633802817
0.673298429319372,0.87887323943662
0.727574750830565,0.923943661971831
0.758321273516643,0.940845070422535
0.784713375796178,0.952112676056338
0.797604790419162,0.952112676056338
0.797604790419162,0.952112676056338
0.797604790419162,0.952112676056338
0.797604790419162,0.952112676056338
