"alpha","FDR","power"
0.02,0.0185185185185185,0.400503778337531
0.05,0.0384615384615385,0.566750629722922
0.07,0.0436507936507936,0.607052896725441
0.1,0.0769230769230769,0.664987405541562
0.15,0.11878453038674,0.80352644836272
0.2,0.175903614457831,0.861460957178841
0.25,0.227373068432671,0.881612090680101
0.3,0.264583333333333,0.889168765743073
0.35,0.29585798816568,0.899244332493703
0.4,0.368881118881119,0.909319899244333
0.45,0.504076086956522,0.919395465994962
0.5,0.561824729891957,0.919395465994962
0.55,0.614164904862579,0.919395465994962
0.6,0.661410018552876,0.919395465994962
0.65,0.712145110410095,0.919395465994962
0.7,0.75354490209318,0.919395465994962
0.75,0.769716088328076,0.919395465994962
0.8,0.769716088328076,0.919395465994962
0.85,0.769716088328076,0.919395465994962
0.9,0.769716088328076,0.919395465994962
0.95,0.769716088328076,0.919395465994962
1,0.769716088328076,0.919395465994962
