"alpha","FDR","power"
0.02,0,0.473829201101928
0.05,0.0392156862745098,0.674931129476584
0.07,0.0522388059701493,0.699724517906336
0.1,0.0699300699300699,0.732782369146005
0.15,0.127272727272727,0.793388429752066
0.2,0.162921348314607,0.820936639118457
0.25,0.178861788617886,0.834710743801653
0.3,0.221945137157107,0.859504132231405
0.35,0.291479820627803,0.870523415977961
0.4,0.328421052631579,0.878787878787879
0.45,0.421621621621622,0.884297520661157
0.5,0.47029702970297,0.884297520661157
0.55,0.521609538002981,0.884297520661157
0.6,0.58419689119171,0.884297520661157
0.65,0.61231884057971,0.884297520661157
0.7,0.657417289220918,0.884297520661157
0.75,0.713392857142857,0.884297520661157
0.8,0.787417218543046,0.884297520661157
0.85,0.787417218543046,0.884297520661157
0.9,0.787417218543046,0.884297520661157
0.95,0.787417218543046,0.884297520661157
1,0.787417218543046,0.884297520661157
