"FDR","pow"
0.0449438202247191,0.363247863247863
0.0857142857142857,0.41025641025641
0.108108108108108,0.423076923076923
0.133333333333333,0.444444444444444
0.161764705882353,0.487179487179487
0.208053691275168,0.504273504273504
0.252941176470588,0.542735042735043
0.290322580645161,0.564102564102564
0.355450236966825,0.581196581196581
0.423236514522822,0.594017094017094
0.447058823529412,0.602564102564103
0.5,0.611111111111111
0.542424242424242,0.645299145299145
0.588082901554404,0.67948717948718
0.619047619047619,0.717948717948718
0.684210526315789,0.769230769230769
0.717612809315866,0.829059829059829
0.754342431761787,0.846153846153846
0.786235662148071,0.876068376068376
0.842375366568915,0.918803418803419
0.863377609108159,0.923076923076923
0.863377609108159,0.923076923076923
