"FDR","pow"
0.0434782608695652,0.376068376068376
0.0857142857142857,0.41025641025641
0.108108108108108,0.423076923076923
0.132231404958678,0.448717948717949
0.161764705882353,0.487179487179487
0.211920529801325,0.508547008547009
0.260115606936416,0.547008547008547
0.290322580645161,0.564102564102564
0.358490566037736,0.581196581196581
0.433198380566802,0.598290598290598
0.455598455598456,0.602564102564103
0.496527777777778,0.61965811965812
0.540540540540541,0.653846153846154
0.586034912718205,0.709401709401709
0.62800875273523,0.726495726495726
0.691542288557214,0.794871794871795
0.725105189340813,0.837606837606838
0.755501222493888,0.854700854700855
0.786377708978328,0.884615384615385
0.845545977011494,0.918803418803419
0.863377609108159,0.923076923076923
0.863377609108159,0.923076923076923
