"FDR","pow"
0.0222222222222222,0.464788732394366
0.0448717948717949,0.524647887323944
0.0823529411764706,0.549295774647887
0.126984126984127,0.580985915492958
0.136585365853659,0.623239436619718
0.176470588235294,0.640845070422535
0.209401709401709,0.651408450704225
0.233870967741935,0.669014084507042
0.294964028776978,0.690140845070423
0.366459627329193,0.71830985915493
0.437665782493369,0.746478873239437
0.490825688073394,0.78169014084507
0.542338709677419,0.799295774647887
0.59412780656304,0.827464788732394
0.641369047619048,0.848591549295775
0.684346701164295,0.859154929577465
0.716216216216216,0.887323943661972
0.747817652764306,0.915492957746479
0.786173633440514,0.936619718309859
0.831003811944091,0.936619718309859
0.834474175482265,0.936619718309859
0.834474175482265,0.936619718309859
