"alpha","FDR","power"
0.02,0.0211864406779661,0.504366812227074
0.05,0.0503355704697987,0.617903930131004
0.07,0.053968253968254,0.650655021834061
0.1,0.0568862275449102,0.687772925764192
0.15,0.119700748129676,0.770742358078603
0.2,0.18141592920354,0.807860262008734
0.25,0.225933202357564,0.860262008733624
0.3,0.301694915254237,0.899563318777293
0.35,0.338141025641026,0.90174672489083
0.4,0.392700729927007,0.908296943231441
0.45,0.453473132372215,0.910480349344978
0.5,0.504750593824228,0.910480349344978
0.55,0.55591054313099,0.910480349344978
0.6,0.609184629803187,0.910480349344978
0.65,0.643894107600342,0.910480349344978
0.7,0.707162921348315,0.910480349344978
0.75,0.735406091370558,0.910480349344978
0.8,0.735406091370558,0.910480349344978
0.85,0.735406091370558,0.910480349344978
0.9,0.735406091370558,0.910480349344978
0.95,0.735406091370558,0.910480349344978
1,0.735406091370558,0.910480349344978
