"FDR","pow"
0.025,0.317073170731707
0.0459770114942529,0.33739837398374
0.0729166666666667,0.361788617886179
0.122641509433962,0.378048780487805
0.178294573643411,0.430894308943089
0.219858156028369,0.447154471544715
0.265060240963855,0.495934959349593
0.308900523560209,0.536585365853659
0.350710900473934,0.556910569105691
0.366515837104072,0.569105691056911
0.4375,0.585365853658537
0.506535947712418,0.613821138211382
0.56353591160221,0.642276422764228
0.637554585152838,0.67479674796748
0.690434782608696,0.723577235772358
0.734072022160665,0.780487804878049
0.786004056795132,0.857723577235772
0.815986677768526,0.898373983739837
0.854580397181294,0.922764227642276
0.860479409956976,0.922764227642276
0.860650705954573,0.922764227642276
0.860650705954573,0.922764227642276
