"FDR","pow"
0.0180722891566265,0.56993006993007
0.03125,0.65034965034965
0.0436893203883495,0.688811188811189
0.0833333333333333,0.730769230769231
0.1484375,0.762237762237762
0.174721189591078,0.776223776223776
0.216494845360825,0.797202797202797
0.25,0.84965034965035
0.293296089385475,0.884615384615385
0.33160621761658,0.902097902097902
0.399082568807339,0.916083916083916
0.464788732394366,0.93006993006993
0.514492753623188,0.937062937062937
0.5664,0.947552447552448
0.620357634112792,0.965034965034965
0.659286592865929,0.968531468531469
0.708029197080292,0.979020979020979
0.750886524822695,0.982517482517482
0.797550432276657,0.982517482517482
0.828295042321645,0.993006993006993
0.828295042321645,0.993006993006993
0.828295042321645,0.993006993006993
