"FDR","pow"
0.0140350877192982,0.670644391408115
0.0378548895899054,0.727923627684964
0.064327485380117,0.763723150357995
0.0828729281767956,0.79236276849642
0.147420147420147,0.828162291169451
0.207423580786026,0.866348448687351
0.260437375745527,0.887828162291169
0.311827956989247,0.916467780429594
0.383886255924171,0.930787589498807
0.435158501440922,0.935560859188544
0.49234693877551,0.949880668257757
0.534562211981567,0.964200477326969
0.582904222451081,0.966587112171838
0.637976929902396,0.973747016706444
0.68649885583524,0.98090692124105
0.73134328358209,0.988066825775656
0.755450795521509,0.990453460620525
0.761219792865362,0.990453460620525
0.761219792865362,0.990453460620525
0.761219792865362,0.990453460620525
0.761219792865362,0.990453460620525
0.761219792865362,0.990453460620525
