"alpha","FDR","power"
0.02,0.00495049504950495,0.848101265822785
0.05,0.0307017543859649,0.932489451476793
0.07,0.0585774058577406,0.949367088607595
0.1,0.116279069767442,0.962025316455696
0.15,0.173144876325088,0.987341772151899
0.2,0.211409395973154,0.991561181434599
0.25,0.23202614379085,0.991561181434599
0.3,0.351648351648352,0.9957805907173
0.35,0.374005305039788,0.9957805907173
0.4,0.433014354066986,1
0.45,0.466216216216216,1
0.5,0.505219206680585,1
0.55,0.539805825242718,1
0.6,0.593481989708405,1
0.65,0.639269406392694,1
0.7,0.707768187422935,1
0.75,0.74154852780807,1
0.8,0.786870503597122,1
0.85,0.839539607312119,1
0.9,0.839539607312119,1
0.95,0.839539607312119,1
1,0.839539607312119,1
