"FDR","pow"
0.02734375,0.719653179190751
0.0537634408602151,0.763005780346821
0.0625,0.780346820809249
0.103125,0.829479768786127
0.133333333333333,0.864161849710983
0.18010752688172,0.88150289017341
0.218592964824121,0.898843930635838
0.247619047619048,0.913294797687861
0.301098901098901,0.919075144508671
0.363636363636364,0.930635838150289
0.408759124087591,0.936416184971098
0.444256756756757,0.950867052023121
0.483670295489891,0.959537572254335
0.522857142857143,0.965317919075145
0.554232804232804,0.973988439306358
0.591566265060241,0.979768786127168
0.639240506329114,0.988439306358382
0.689964157706093,1
0.741405082212257,1
0.791691751956653,1
0.791691751956653,1
0.791691751956653,1
