"alpha","FDR","power"
0.02,0.0249110320284698,0.840490797546012
0.05,0.0618892508143322,0.883435582822086
0.07,0.0739549839228296,0.883435582822086
0.1,0.0786163522012579,0.898773006134969
0.15,0.121037463976945,0.93558282208589
0.2,0.173228346456693,0.966257668711656
0.25,0.25,0.984662576687117
0.3,0.279642058165548,0.987730061349693
0.35,0.323529411764706,0.987730061349693
0.4,0.382409177820268,0.99079754601227
0.45,0.427304964539007,0.99079754601227
0.5,0.559945504087193,0.99079754601227
0.55,0.604166666666667,0.99079754601227
0.6,0.643487858719647,0.99079754601227
0.65,0.686407766990291,0.99079754601227
0.7,0.735895339329518,0.99079754601227
0.75,0.778006872852234,0.99079754601227
0.8,0.792149292149292,0.99079754601227
0.85,0.792149292149292,0.99079754601227
0.9,0.792149292149292,0.99079754601227
0.95,0.792149292149292,0.99079754601227
1,0.792149292149292,0.99079754601227
