"alpha","FDR","power"
0.02,0.0114942528735632,0.731914893617021
0.05,0.0208333333333333,0.8
0.07,0.0672645739910314,0.885106382978723
0.1,0.0862068965517241,0.902127659574468
0.15,0.145038167938931,0.953191489361702
0.2,0.184782608695652,0.957446808510638
0.25,0.222972972972973,0.978723404255319
0.3,0.297872340425532,0.982978723404255
0.35,0.395287958115183,0.982978723404255
0.4,0.444711538461538,0.982978723404255
0.45,0.493421052631579,0.982978723404255
0.5,0.517745302713987,0.982978723404255
0.55,0.574585635359116,0.982978723404255
0.6,0.620689655172414,0.982978723404255
0.65,0.672340425531915,0.982978723404255
0.7,0.736602052451539,0.982978723404255
0.75,0.803236797274276,0.982978723404255
0.8,0.848524590163934,0.982978723404255
0.85,0.848524590163934,0.982978723404255
0.9,0.848524590163934,0.982978723404255
0.95,0.848524590163934,0.982978723404255
1,0.848524590163934,0.982978723404255
