"FDR","pow"
0.0273224043715847,0.576051779935275
0.0645161290322581,0.656957928802589
0.0869565217391304,0.679611650485437
0.137931034482759,0.728155339805825
0.174216027874564,0.766990291262136
0.216129032258065,0.786407766990291
0.265671641791045,0.796116504854369
0.315363881401617,0.822006472491909
0.360696517412935,0.831715210355987
0.381861575178998,0.838187702265372
0.422657952069717,0.857605177993528
0.493408662900188,0.870550161812298
0.523972602739726,0.899676375404531
0.580118694362018,0.915857605177994
0.620871862615588,0.928802588996764
0.655413271245634,0.957928802588997
0.701894317048853,0.967637540453074
0.753871230643847,0.977346278317152
0.8,0.98705501618123
0.812958435207824,0.990291262135922
0.812958435207824,0.990291262135922
0.812958435207824,0.990291262135922
