"FDR","pow"
0.0118110236220472,0.738235294117647
0.032258064516129,0.794117647058823
0.0612244897959184,0.811764705882353
0.0859872611464968,0.844117647058824
0.120588235294118,0.879411764705882
0.161643835616438,0.9
0.241463414634146,0.914705882352941
0.299334811529933,0.929411764705882
0.345679012345679,0.935294117647059
0.398496240601504,0.941176470588235
0.435540069686411,0.952941176470588
0.486614173228346,0.958823529411765
0.51970802919708,0.967647058823529
0.571612903225806,0.976470588235294
0.619750283768445,0.985294117647059
0.681558935361217,0.985294117647059
0.723140495867769,0.985294117647059
0.757246376811594,0.985294117647059
0.78539397821909,0.985294117647059
0.794730392156863,0.985294117647059
0.794730392156863,0.985294117647059
0.794730392156863,0.985294117647059
