"alpha","FDR","power"
0.02,0.0115384615384615,0.886206896551724
0.05,0.0316901408450704,0.948275862068966
0.07,0.0445205479452055,0.962068965517241
0.1,0.117647058823529,0.982758620689655
0.15,0.143712574850299,0.986206896551724
0.2,0.1875,0.986206896551724
0.25,0.24869109947644,0.989655172413793
0.3,0.325526932084309,0.993103448275862
0.35,0.377969762419006,0.993103448275862
0.4,0.44294003868472,0.993103448275862
0.45,0.485714285714286,0.993103448275862
0.5,0.533980582524272,0.993103448275862
0.55,0.598885793871866,0.993103448275862
0.6,0.650485436893204,0.993103448275862
0.65,0.690322580645161,0.993103448275862
0.7,0.731593662628145,0.993103448275862
0.75,0.779816513761468,0.993103448275862
0.8,0.81151832460733,0.993103448275862
0.85,0.81151832460733,0.993103448275862
0.9,0.81151832460733,0.993103448275862
0.95,0.81151832460733,0.993103448275862
1,0.81151832460733,0.993103448275862
