"FDR","pow"
0.0225563909774436,0.760233918128655
0.0437710437710438,0.830409356725146
0.0522875816993464,0.847953216374269
0.0664556962025316,0.862573099415205
0.121739130434783,0.885964912280702
0.176943699731903,0.89766081871345
0.216624685138539,0.909356725146199
0.253554502369668,0.921052631578947
0.31317494600432,0.929824561403509
0.369649805447471,0.947368421052632
0.427816901408451,0.950292397660819
0.477777777777778,0.961988304093567
0.53125,0.964912280701754
0.587281795511222,0.967836257309941
0.63215859030837,0.976608187134503
0.674351585014409,0.991228070175439
0.717264386989158,0.991228070175439
0.781631342324984,0.994152046783626
0.796650717703349,0.994152046783626
0.796650717703349,0.994152046783626
0.796650717703349,0.994152046783626
0.796650717703349,0.994152046783626
