"FDR","pow"
0.0173010380622837,0.71
0.0515151515151515,0.7825
0.0883190883190883,0.8
0.10054347826087,0.8275
0.14070351758794,0.855
0.178403755868545,0.875
0.266666666666667,0.9075
0.31588785046729,0.915
0.35191637630662,0.93
0.413685847589425,0.9425
0.464985994397759,0.955
0.506988564167726,0.97
0.553899082568807,0.9725
0.616141732283465,0.975
0.661512027491409,0.985
0.707749077490775,0.99
0.748260594560405,0.995
0.766568914956012,0.995
0.76779463243874,0.995
0.76779463243874,0.995
0.76779463243874,0.995
0.76779463243874,0.995
