"FDR","pow"
0.0174216027874564,0.705
0.0486322188449848,0.7825
0.0857142857142857,0.8
0.101369863013699,0.82
0.138888888888889,0.8525
0.174940898345154,0.8725
0.252587991718426,0.9025
0.306083650190114,0.9125
0.347978910369069,0.9275
0.395498392282958,0.94
0.453237410071942,0.95
0.49609375,0.9675
0.537455410225921,0.9725
0.593945720250522,0.9725
0.646846846846847,0.98
0.686708860759494,0.99
0.736074270557029,0.995
0.763517528223411,0.995
0.76779463243874,0.995
0.76779463243874,0.995
0.76779463243874,0.995
0.76779463243874,0.995
