"FDR","pow"
0.0123456790123457,0.615384615384615
0.043956043956044,0.669230769230769
0.0578947368421053,0.688461538461538
0.0742574257425743,0.719230769230769
0.122727272727273,0.742307692307692
0.160493827160494,0.784615384615385
0.227106227106227,0.811538461538462
0.294498381877023,0.838461538461538
0.346938775510204,0.861538461538462
0.402116402116402,0.869230769230769
0.440677966101695,0.888461538461538
0.487124463519313,0.919230769230769
0.536538461538462,0.926923076923077
0.598673300165838,0.930769230769231
0.66016713091922,0.938461538461538
0.713457076566125,0.95
0.757955641272903,0.965384615384615
0.805343511450382,0.980769230769231
0.828418230563003,0.984615384615385
0.842655193607867,0.984615384615385
0.842655193607867,0.984615384615385
0.842655193607867,0.984615384615385
