"alpha","FDR","power"
0.02,0.0145985401459854,0.879478827361563
0.05,0.0177935943060498,0.899022801302932
0.07,0.0741935483870968,0.93485342019544
0.1,0.0825396825396825,0.941368078175896
0.15,0.115501519756839,0.947882736156352
0.2,0.181818181818182,0.96742671009772
0.25,0.228571428571429,0.96742671009772
0.3,0.28537170263789,0.970684039087948
0.35,0.360341151385927,0.977198697068404
0.4,0.392712550607287,0.977198697068404
0.45,0.454545454545455,0.977198697068404
0.5,0.519230769230769,0.977198697068404
0.55,0.559471365638767,0.977198697068404
0.6,0.605263157894737,0.977198697068404
0.65,0.652777777777778,0.977198697068404
0.7,0.6875,0.977198697068404
0.75,0.725274725274725,0.977198697068404
0.8,0.745331069609508,0.977198697068404
0.85,0.798657718120805,0.977198697068404
0.9,0.798657718120805,0.977198697068404
0.95,0.798657718120805,0.977198697068404
1,0.798657718120805,0.977198697068404
