"alpha","FDR","power"
0.02,0.0040650406504065,0.819397993311037
0.05,0.043956043956044,0.872909698996655
0.07,0.0526315789473684,0.903010033444816
0.1,0.0816993464052288,0.939799331103679
0.15,0.117283950617284,0.956521739130435
0.2,0.208672086720867,0.976588628762542
0.25,0.264339152119701,0.986622073578595
0.3,0.313953488372093,0.986622073578595
0.35,0.347345132743363,0.986622073578595
0.4,0.423597678916828,0.996655518394649
0.45,0.466071428571429,1
0.5,0.516181229773463,1
0.55,0.554396423248882,1
0.6,0.586445366528354,1
0.65,0.637135922330097,1
0.7,0.686253934942287,1
0.75,0.735398230088496,1
0.8,0.792936288088643,1
0.85,0.8,1
0.9,0.8,1
0.95,0.8,1
1,0.8,1
