"FDR","pow"
0.0303030303030303,0.527472527472527
0.0363636363636364,0.582417582417582
0.0683760683760684,0.598901098901099
0.0769230769230769,0.659340659340659
0.134228187919463,0.708791208791209
0.203488372093023,0.752747252747253
0.269430051813472,0.774725274725275
0.317535545023697,0.791208791208791
0.36480686695279,0.813186813186813
0.402390438247012,0.824175824175824
0.428571428571429,0.835164835164835
0.490322580645161,0.868131868131868
0.523809523809524,0.879120879120879
0.572178477690289,0.895604395604396
0.623582766439909,0.912087912087912
0.685288640595903,0.928571428571429
0.731132075471698,0.93956043956044
0.784119106699752,0.956043956043956
0.825049701789264,0.967032967032967
0.851328903654485,0.983516483516483
0.876203576341128,0.989010989010989
0.883495145631068,0.989010989010989
