"alpha","FDR","power"
0.02,0.0154798761609907,0.929824561403509
0.05,0.0461095100864553,0.967836257309941
0.07,0.0614525139664804,0.982456140350877
0.1,0.101063829787234,0.988304093567251
0.15,0.14572864321608,0.994152046783626
0.2,0.176755447941889,0.994152046783626
0.25,0.214780600461894,0.994152046783626
0.3,0.275053304904051,0.994152046783626
0.35,0.334637964774951,0.994152046783626
0.4,0.387387387387387,0.994152046783626
0.45,0.495548961424332,0.994152046783626
0.5,0.546666666666667,0.994152046783626
0.55,0.579728059332509,0.994152046783626
0.6,0.632432432432432,0.994152046783626
0.65,0.666011787819253,0.994152046783626
0.7,0.728651237031125,0.994152046783626
0.75,0.76356050069541,0.994152046783626
0.8,0.77878985035784,0.994152046783626
0.85,0.77878985035784,0.994152046783626
0.9,0.77878985035784,0.994152046783626
0.95,0.77878985035784,0.994152046783626
1,0.77878985035784,0.994152046783626
