"FDR","pow"
0.0214067278287462,0.65979381443299
0.0510752688172043,0.727835051546392
0.0778894472361809,0.756701030927835
0.099290780141844,0.785567010309278
0.150423728813559,0.82680412371134
0.198841698841699,0.855670103092783
0.243859649122807,0.888659793814433
0.288273615635179,0.901030927835052
0.327769347496206,0.91340206185567
0.373949579831933,0.921649484536082
0.404980340760157,0.936082474226804
0.469364161849711,0.94639175257732
0.516771488469602,0.950515463917526
0.562558795860771,0.958762886597938
0.625396825396825,0.97319587628866
0.682,0.983505154639175
0.720210280373832,0.987628865979381
0.726754135767256,0.987628865979381
0.727065527065527,0.987628865979381
0.727065527065527,0.987628865979381
0.727065527065527,0.987628865979381
0.727065527065527,0.987628865979381
