"alpha","FDR","power"
0.02,0.0176470588235294,0.814634146341463
0.05,0.0569948186528497,0.88780487804878
0.07,0.0961538461538462,0.917073170731707
0.1,0.12962962962963,0.917073170731707
0.15,0.158590308370044,0.931707317073171
0.2,0.186440677966102,0.936585365853659
0.25,0.302491103202847,0.95609756097561
0.3,0.367924528301887,0.980487804878049
0.35,0.394029850746269,0.990243902439024
0.4,0.426553672316384,0.990243902439024
0.45,0.526682134570766,0.995121951219512
0.5,0.571428571428571,0.995121951219512
0.55,0.614366729678639,0.995121951219512
0.6,0.658862876254181,0.995121951219512
0.65,0.689024390243902,0.995121951219512
0.7,0.751522533495737,0.995121951219512
0.75,0.805157593123209,0.995121951219512
0.8,0.861507128309572,0.995121951219512
0.85,0.864271457085828,0.995121951219512
0.9,0.864271457085828,0.995121951219512
0.95,0.864271457085828,0.995121951219512
1,0.864271457085828,0.995121951219512
