"FDR","pow"
0.0208333333333333,0.516483516483517
0.0288461538461538,0.554945054945055
0.0614035087719298,0.587912087912088
0.0819672131147541,0.615384615384615
0.128571428571429,0.67032967032967
0.170886075949367,0.71978021978022
0.25,0.758241758241758
0.3,0.769230769230769
0.355855855855856,0.785714285714286
0.3875,0.807692307692308
0.419607843137255,0.813186813186813
0.464285714285714,0.824175824175824
0.512658227848101,0.846153846153846
0.548295454545455,0.873626373626374
0.585492227979275,0.879120879120879
0.63956043956044,0.901098901098901
0.691312384473198,0.917582417582418
0.753623188405797,0.934065934065934
0.797186400937866,0.950549450549451
0.828908554572271,0.956043956043956
0.860916860916861,0.983516483516483
0.883495145631068,0.989010989010989
