"alpha","FDR","power"
0.02,0,0.184486373165618
0.05,0.0260869565217391,0.234800838574423
0.07,0.0330578512396694,0.245283018867925
0.1,0.0638297872340425,0.276729559748428
0.15,0.0738636363636364,0.341719077568134
0.2,0.0729166666666667,0.373165618448637
0.25,0.0783410138248848,0.419287211740042
0.3,0.106463878326996,0.492662473794549
0.35,0.156549520766773,0.553459119496855
0.4,0.188010899182561,0.624737945492662
0.45,0.202072538860104,0.645702306079665
0.5,0.277777777777778,0.681341719077568
0.55,0.325819672131148,0.689727463312369
0.6,0.379888268156425,0.69811320754717
0.65,0.420240137221269,0.708595387840671
0.7,0.450726978998384,0.712788259958071
0.75,0.567701863354037,0.729559748427673
0.8,0.635602094240838,0.729559748427673
0.85,0.732156561780506,0.731656184486373
0.9,0.758310249307479,0.731656184486373
0.95,0.758310249307479,0.731656184486373
1,0.758310249307479,0.731656184486373
