"FDR","pow"
0,0.0615384615384615
0,0.0769230769230769
0,0.0807692307692308
0.0740740740740741,0.0961538461538462
0.114285714285714,0.119230769230769
0.142857142857143,0.138461538461538
0.196078431372549,0.157692307692308
0.207547169811321,0.161538461538462
0.262295081967213,0.173076923076923
0.28125,0.176923076923077
0.378048780487805,0.196153846153846
0.4,0.196153846153846
0.436170212765957,0.203846153846154
0.444444444444444,0.211538461538462
0.541353383458647,0.234615384615385
0.561643835616438,0.246153846153846
0.655601659751037,0.319230769230769
0.70026525198939,0.434615384615385
0.733475479744137,0.480769230769231
0.813291139240506,0.680769230769231
0.840542832909245,0.723076923076923
0.868874172185431,0.761538461538461
