"alpha","FDR","power"
0.02,0,0
0.05,0.0238095238095238,0.230337078651685
0.07,0.0229885057471264,0.23876404494382
0.1,0.0344827586206897,0.314606741573034
0.15,0.0285714285714286,0.382022471910112
0.2,0.0379746835443038,0.426966292134831
0.25,0.0585106382978723,0.497191011235955
0.3,0.0813397129186603,0.539325842696629
0.35,0.112107623318386,0.556179775280899
0.4,0.121739130434783,0.567415730337079
0.45,0.201438848920863,0.623595505617977
0.5,0.261006289308176,0.660112359550562
0.55,0.332409972299169,0.676966292134832
0.6,0.432558139534884,0.685393258426966
0.65,0.492813141683778,0.693820224719101
0.7,0.599033816425121,0.699438202247191
0.75,0.694749694749695,0.702247191011236
0.8,0.7534516765286,0.702247191011236
0.85,0.772039180765806,0.719101123595506
0.9,0.819336626676076,0.719101123595506
0.95,0.82122905027933,0.719101123595506
1,0.82122905027933,0.719101123595506
