"alpha","FDR","power"
0.02,0,0
0.05,0,0.103274559193955
0.07,0.0217391304347826,0.113350125944584
0.1,0.0461538461538462,0.156171284634761
0.15,0.0533333333333333,0.178841309823678
0.2,0.0777777777777778,0.209068010075567
0.25,0.119047619047619,0.279596977329975
0.3,0.128378378378378,0.324937027707809
0.35,0.193370165745856,0.367758186397985
0.4,0.227272727272727,0.385390428211587
0.45,0.268722466960352,0.418136020151133
0.5,0.290196078431373,0.455919395465995
0.55,0.428571428571429,0.523929471032746
0.6,0.5054704595186,0.569269521410579
0.65,0.592905405405405,0.607052896725441
0.7,0.64756446991404,0.619647355163728
0.75,0.737341772151899,0.6272040302267
0.8,0.798937784522003,0.667506297229219
0.85,0.821548821548822,0.667506297229219
0.9,0.821548821548822,0.667506297229219
0.95,0.821548821548822,0.667506297229219
1,0.821548821548822,0.667506297229219
