"FDR","pow"
0,0.0632411067193676
0.0555555555555556,0.0671936758893281
0.15,0.0671936758893281
0.15,0.0671936758893281
0.15,0.0671936758893281
0.217391304347826,0.0711462450592885
0.208333333333333,0.075098814229249
0.512820512820513,0.075098814229249
0.557692307692308,0.0909090909090909
0.568965517241379,0.0988142292490119
0.573770491803279,0.102766798418972
0.59375,0.102766798418972
0.569444444444444,0.122529644268775
0.606741573033708,0.138339920948617
0.644628099173554,0.1699604743083
0.716763005780347,0.193675889328063
0.800518134715026,0.304347826086957
0.821011673151751,0.363636363636364
0.857276995305164,0.600790513833992
0.87870036101083,0.66403162055336
0.89073482428115,0.675889328063241
0.890804597701149,0.675889328063241
