"FDR","pow"
0,0.0536585365853659
0,0.0536585365853659
0.0833333333333333,0.0536585365853659
0.0714285714285714,0.0634146341463415
0.117647058823529,0.0731707317073171
0.142857142857143,0.0878048780487805
0.173913043478261,0.0926829268292683
0.275862068965517,0.102439024390244
0.342857142857143,0.11219512195122
0.4375,0.131707317073171
0.5,0.136585365853659
0.524590163934426,0.141463414634146
0.597402597402597,0.151219512195122
0.622222222222222,0.165853658536585
0.634408602150538,0.165853658536585
0.706766917293233,0.190243902439024
0.714285714285714,0.195121951219512
0.814814814814815,0.341463414634146
0.85502471169687,0.429268292682927
0.871571072319202,0.502439024390244
0.904795486600846,0.658536585365854
0.90717577353522,0.68780487804878
