"alpha","FDR","power"
0.02,0.0099009900990099,0.263157894736842
0.05,0.0247933884297521,0.310526315789474
0.07,0.0317460317460317,0.321052631578947
0.1,0.0454545454545455,0.386842105263158
0.15,0.0732984293193717,0.465789473684211
0.2,0.0857142857142857,0.505263157894737
0.25,0.104072398190045,0.521052631578947
0.3,0.181818181818182,0.592105263157895
0.35,0.231746031746032,0.636842105263158
0.4,0.28,0.663157894736842
0.45,0.327225130890052,0.676315789473684
0.5,0.371980676328502,0.684210526315789
0.55,0.385514018691589,0.692105263157895
0.6,0.456565656565657,0.707894736842105
0.65,0.484732824427481,0.710526315789474
0.7,0.551554828150573,0.721052631578947
0.75,0.642297650130548,0.721052631578947
0.8,0.713089005235602,0.721052631578947
0.85,0.805120910384068,0.721052631578947
0.9,0.814864864864865,0.721052631578947
0.95,0.814864864864865,0.721052631578947
1,0.814864864864865,0.721052631578947
