"FDR","pow"
0,0.115168539325843
0.0638297872340425,0.123595505617978
0.0625,0.126404494382022
0.109090909090909,0.137640449438202
0.125,0.157303370786517
0.144927536231884,0.165730337078652
0.197530864197531,0.182584269662921
0.241379310344828,0.185393258426966
0.276190476190476,0.213483146067416
0.30327868852459,0.23876404494382
0.394557823129252,0.25
0.405228758169935,0.25561797752809
0.416666666666667,0.275280898876405
0.515151515151515,0.314606741573034
0.543795620437956,0.351123595505618
0.609625668449198,0.410112359550562
0.661855670103093,0.460674157303371
0.687943262411348,0.49438202247191
0.784843205574913,0.693820224719101
0.800908402725208,0.73876404494382
0.828626444159178,0.75
0.829392971246006,0.75
