"alpha","FDR","power"
0.02,0,0
0.05,0.0392156862745098,0.156549520766773
0.07,0.0384615384615385,0.159744408945687
0.1,0.0533333333333333,0.226837060702875
0.15,0.0909090909090909,0.287539936102236
0.2,0.1,0.31629392971246
0.25,0.128,0.348242811501597
0.3,0.157142857142857,0.376996805111821
0.35,0.205128205128205,0.396166134185303
0.4,0.213414634146341,0.412140575079872
0.45,0.296116504854369,0.463258785942492
0.5,0.359504132231405,0.495207667731629
0.55,0.396363636363636,0.530351437699681
0.6,0.45253164556962,0.552715654952077
0.65,0.473372781065089,0.568690095846645
0.7,0.530456852791878,0.591054313099042
0.75,0.604,0.63258785942492
0.8,0.629357798165138,0.645367412140575
0.85,0.758177570093458,0.661341853035144
0.9,0.84958217270195,0.690095846645367
0.95,0.84958217270195,0.690095846645367
1,0.84958217270195,0.690095846645367
