"alpha","FDR","power"
0.02,0,0
0.05,0.0196078431372549,0.129198966408269
0.07,0.0185185185185185,0.136950904392765
0.1,0.0175438596491228,0.144702842377261
0.15,0.0212765957446809,0.237726098191214
0.2,0.016,0.317829457364341
0.25,0.0402684563758389,0.369509043927649
0.3,0.0978260869565217,0.428940568475452
0.35,0.101604278074866,0.434108527131783
0.4,0.115,0.457364341085271
0.45,0.143518518518519,0.478036175710594
0.5,0.197718631178707,0.545219638242894
0.55,0.219858156028369,0.568475452196382
0.6,0.246621621621622,0.576227390180879
0.65,0.338983050847458,0.604651162790698
0.7,0.3828125,0.612403100775194
0.75,0.5,0.635658914728682
0.8,0.56369982547993,0.645994832041344
0.85,0.62629246676514,0.65374677002584
0.9,0.817610062893082,0.674418604651163
0.95,0.817610062893082,0.674418604651163
1,0.817610062893082,0.674418604651163
