"alpha","FDR","power"
0.02,0,0
0.05,0,0.191860465116279
0.07,0.0263157894736842,0.215116279069767
0.1,0.0392156862745098,0.284883720930233
0.15,0.0645161290322581,0.337209302325581
0.2,0.104477611940299,0.348837209302326
0.25,0.125,0.366279069767442
0.3,0.1625,0.38953488372093
0.35,0.174418604651163,0.412790697674419
0.4,0.216494845360825,0.441860465116279
0.45,0.375,0.494186046511628
0.5,0.49238578680203,0.581395348837209
0.55,0.551867219917012,0.627906976744186
0.6,0.554655870445344,0.63953488372093
0.65,0.607017543859649,0.651162790697674
0.7,0.614334470989761,0.656976744186046
0.75,0.643962848297214,0.668604651162791
0.8,0.666666666666667,0.680232558139535
0.85,0.770244821092279,0.709302325581395
0.9,0.854781582054309,0.715116279069767
0.95,0.881274131274131,0.715116279069767
1,0.910740203193033,0.715116279069767
