"alpha","FDR","power"
0.02,0,0
0.05,0.0625,0.118577075098814
0.07,0.0625,0.118577075098814
0.1,0.156862745098039,0.1699604743083
0.15,0.163636363636364,0.181818181818182
0.2,0.155172413793103,0.193675889328063
0.25,0.15,0.201581027667984
0.3,0.1875,0.205533596837945
0.35,0.236842105263158,0.229249011857708
0.4,0.282828282828283,0.280632411067194
0.45,0.300813008130081,0.339920948616601
0.5,0.311594202898551,0.375494071146245
0.55,0.31875,0.430830039525692
0.6,0.365482233502538,0.494071146245059
0.65,0.511945392491468,0.565217391304348
0.7,0.62227602905569,0.616600790513834
0.75,0.709090909090909,0.632411067193676
0.8,0.771954674220963,0.636363636363636
0.85,0.821705426356589,0.636363636363636
0.9,0.875474563401671,0.648221343873518
0.95,0.883274021352313,0.648221343873518
1,0.883274021352313,0.648221343873518
