"FDR","pow"
0,0.0576923076923077
0,0.0692307692307692
0,0.0730769230769231
0.0769230769230769,0.0923076923076923
0.133333333333333,0.1
0.157894736842105,0.123076923076923
0.208333333333333,0.146153846153846
0.224489795918367,0.146153846153846
0.226415094339623,0.157692307692308
0.258620689655172,0.165384615384615
0.376623376623377,0.184615384615385
0.407407407407407,0.184615384615385
0.441860465116279,0.184615384615385
0.449438202247191,0.188461538461538
0.462365591397849,0.192307692307692
0.571428571428571,0.207692307692308
0.592857142857143,0.219230769230769
0.724137931034483,0.338461538461538
0.728045325779037,0.369230769230769
0.795737122557726,0.442307692307692
0.860655737704918,0.719230769230769
0.868874172185431,0.761538461538461
