"alpha","FDR","power"
0.02,0,0
0.05,0,0.0809716599190283
0.07,0,0.0809716599190283
0.1,0,0.0890688259109312
0.15,0.0434782608695652,0.0890688259109312
0.2,0.111111111111111,0.129554655870445
0.25,0.105263157894737,0.137651821862348
0.3,0.111111111111111,0.161943319838057
0.35,0.108695652173913,0.165991902834008
0.4,0.145833333333333,0.165991902834008
0.45,0.156862745098039,0.174089068825911
0.5,0.163636363636364,0.186234817813765
0.55,0.175438596491228,0.190283400809717
0.6,0.319148936170213,0.259109311740891
0.65,0.342857142857143,0.279352226720648
0.7,0.398496240601504,0.323886639676113
0.75,0.402877697841727,0.336032388663968
0.8,0.410958904109589,0.348178137651822
0.85,0.489473684210526,0.392712550607287
0.9,0.830588235294118,0.582995951417004
0.95,0.891350964974982,0.615384615384615
1,0.891350964974982,0.615384615384615
