"alpha","FDR","power"
0.02,0,0
0.05,0,0.188841201716738
0.07,0,0.206008583690987
0.1,0,0.223175965665236
0.15,0,0.240343347639485
0.2,0.0895522388059701,0.261802575107296
0.25,0.0972222222222222,0.278969957081545
0.3,0.162790697674419,0.309012875536481
0.35,0.241071428571429,0.36480686695279
0.4,0.24812030075188,0.429184549356223
0.45,0.322784810126582,0.459227467811159
0.5,0.375,0.515021459227468
0.55,0.459915611814346,0.549356223175966
0.6,0.473076923076923,0.587982832618026
0.65,0.501718213058419,0.622317596566524
0.7,0.53582554517134,0.639484978540773
0.75,0.561959654178674,0.652360515021459
0.8,0.627118644067797,0.660944206008584
0.85,0.650900900900901,0.665236051502146
0.9,0.878347360367253,0.682403433476395
0.95,0.886428571428571,0.682403433476395
1,0.886428571428571,0.682403433476395
