"alpha","FDR","power"
0.02,0,0.246913580246914
0.05,0.0333333333333333,0.358024691358025
0.07,0.0333333333333333,0.358024691358025
0.1,0.0480769230769231,0.407407407407407
0.15,0.0583333333333333,0.465020576131687
0.2,0.0846153846153846,0.489711934156379
0.25,0.185185185185185,0.54320987654321
0.3,0.202380952380952,0.551440329218107
0.35,0.25,0.604938271604938
0.4,0.273584905660377,0.633744855967078
0.45,0.383720930232558,0.654320987654321
0.5,0.420863309352518,0.662551440329218
0.55,0.457516339869281,0.683127572016461
0.6,0.471698113207547,0.691358024691358
0.65,0.543243243243243,0.695473251028807
0.7,0.607305936073059,0.707818930041152
0.75,0.686703096539162,0.707818930041152
0.8,0.775032509752926,0.711934156378601
0.85,0.818467995802728,0.711934156378601
0.9,0.874181818181818,0.711934156378601
0.95,0.87773851590106,0.711934156378601
1,0.87773851590106,0.711934156378601
