"alpha","FDR","power"
0.02,0.0166666666666667,0.379421221864952
0.05,0.0136986301369863,0.463022508038585
0.07,0.0263157894736842,0.47588424437299
0.1,0.0372670807453416,0.498392282958199
0.15,0.0515463917525773,0.591639871382637
0.2,0.156378600823045,0.659163987138264
0.25,0.206642066420664,0.691318327974277
0.3,0.232638888888889,0.710610932475884
0.35,0.275641025641026,0.726688102893891
0.4,0.319648093841642,0.745980707395498
0.45,0.360215053763441,0.765273311897106
0.5,0.421686746987952,0.771704180064309
0.55,0.47732181425486,0.778135048231511
0.6,0.540796963946869,0.778135048231511
0.65,0.616224648985959,0.790996784565916
0.7,0.675461741424802,0.790996784565916
0.75,0.717566016073479,0.790996784565916
0.8,0.764482431149098,0.797427652733119
0.85,0.802075019952115,0.797427652733119
0.9,0.828847481021394,0.797427652733119
0.95,0.828847481021394,0.797427652733119
1,0.828847481021394,0.797427652733119
