"alpha","FDR","power"
0.02,0,0
0.05,0.0454545454545455,0.0995260663507109
0.07,0.0454545454545455,0.0995260663507109
0.1,0.0606060606060606,0.146919431279621
0.15,0.0930232558139535,0.184834123222749
0.2,0.14,0.203791469194313
0.25,0.203125,0.241706161137441
0.3,0.227848101265823,0.289099526066351
0.35,0.25,0.298578199052133
0.4,0.258823529411765,0.298578199052133
0.45,0.291666666666667,0.322274881516588
0.5,0.291666666666667,0.322274881516588
0.55,0.298969072164948,0.322274881516588
0.6,0.508403361344538,0.554502369668246
0.65,0.534883720930233,0.568720379146919
0.7,0.612612612612613,0.611374407582938
0.75,0.675480769230769,0.639810426540284
0.8,0.79100145137881,0.682464454976303
0.85,0.822600243013366,0.691943127962085
0.9,0.875,0.706161137440758
0.95,0.894774011299435,0.706161137440758
1,0.894774011299435,0.706161137440758
