"FDR","pow"
0,0.0645161290322581
0.0526315789473684,0.0829493087557604
0.1,0.0829493087557604
0.0769230769230769,0.110599078341014
0.133333333333333,0.119815668202765
0.268292682926829,0.138248847926267
0.27906976744186,0.142857142857143
0.326530612244898,0.152073732718894
0.375,0.161290322580645
0.412698412698413,0.170506912442396
0.518518518518518,0.179723502304147
0.556701030927835,0.19815668202765
0.646153846153846,0.211981566820276
0.658064516129032,0.244239631336406
0.675257731958763,0.290322580645161
0.705357142857143,0.304147465437788
0.753246753246753,0.350230414746544
0.768194070080862,0.3963133640553
0.837150127226463,0.589861751152074
0.887009472259811,0.769585253456221
0.893562778840025,0.769585253456221
0.893630573248408,0.769585253456221
