"FDR","pow"
0,0.077720207253886
0.0526315789473684,0.0932642487046632
0.05,0.0984455958549223
0.130434782608696,0.103626943005181
0.125,0.10880829015544
0.12,0.113989637305699
0.294117647058824,0.124352331606218
0.297297297297297,0.134715025906736
0.289473684210526,0.139896373056995
0.325,0.139896373056995
0.347826086956522,0.155440414507772
0.347826086956522,0.155440414507772
0.421052631578947,0.170984455958549
0.493506493506494,0.202072538860104
0.534883720930233,0.207253886010363
0.630252100840336,0.227979274611399
0.662162162162162,0.259067357512953
0.783561643835616,0.409326424870466
0.805615550755939,0.466321243523316
0.84375,0.569948186528497
0.900132275132275,0.782383419689119
0.901692708333333,0.782383419689119
