"alpha","FDR","power"
0.02,0,0
0.05,0.0227272727272727,0.18695652173913
0.07,0.0208333333333333,0.204347826086957
0.1,0.0350877192982456,0.239130434782609
0.15,0.0810810810810811,0.295652173913043
0.2,0.120481927710843,0.317391304347826
0.25,0.127659574468085,0.356521739130435
0.3,0.134020618556701,0.365217391304348
0.35,0.156521739130435,0.421739130434783
0.4,0.181818181818182,0.430434782608696
0.45,0.214814814814815,0.460869565217391
0.5,0.236111111111111,0.478260869565217
0.55,0.267080745341615,0.51304347826087
0.6,0.283132530120482,0.517391304347826
0.65,0.333333333333333,0.556521739130435
0.7,0.350253807106599,0.556521739130435
0.75,0.51877133105802,0.61304347826087
0.8,0.677489177489177,0.647826086956522
0.85,0.729874776386404,0.656521739130435
0.9,0.82,0.665217391304348
0.95,0.890479599141016,0.665217391304348
1,0.890479599141016,0.665217391304348
