"alpha","FDR","power"
0.02,0,0.197324414715719
0.05,0,0.210702341137124
0.07,0,0.267558528428094
0.1,0.0224719101123595,0.290969899665552
0.15,0.0679611650485437,0.321070234113712
0.2,0.0648148148148148,0.337792642140468
0.25,0.10655737704918,0.364548494983278
0.3,0.133333333333333,0.391304347826087
0.35,0.254054054054054,0.461538461538462
0.4,0.317757009345794,0.488294314381271
0.45,0.343478260869565,0.505016722408027
0.5,0.382239382239382,0.535117056856187
0.55,0.423611111111111,0.555183946488294
0.6,0.475757575757576,0.578595317725752
0.65,0.525198938992042,0.59866220735786
0.7,0.577272727272727,0.622073578595318
0.75,0.6125,0.622073578595318
0.8,0.669550173010381,0.638795986622074
0.85,0.735694822888283,0.648829431438127
0.9,0.798155737704918,0.658862876254181
0.95,0.818681318681319,0.662207357859532
1,0.855377906976744,0.665551839464883
