"FDR","pow"
0.0285714285714286,0.074235807860262
0.0363636363636364,0.115720524017467
0.0491803278688525,0.126637554585153
0.0625,0.131004366812227
0.128205128205128,0.148471615720524
0.184782608695652,0.163755458515284
0.212121212121212,0.170305676855895
0.28695652173913,0.179039301310044
0.274809160305344,0.207423580786026
0.313333333333333,0.224890829694323
0.341463414634146,0.235807860262009
0.439814814814815,0.264192139737991
0.503731343283582,0.290393013100437
0.53525641025641,0.316593886462882
0.618852459016393,0.406113537117904
0.669139465875371,0.486899563318777
0.707317073170732,0.576419213973799
0.752967359050445,0.72707423580786
0.790175864160097,0.755458515283843
0.79030303030303,0.755458515283843
0.79030303030303,0.755458515283843
0.79030303030303,0.755458515283843
