"alpha","FDR","power"
0.02,0,0.165109034267913
0.05,0.0151515151515152,0.202492211838006
0.07,0.0337078651685393,0.26791277258567
0.1,0.0708661417322835,0.367601246105919
0.15,0.0875,0.454828660436137
0.2,0.103448275862069,0.485981308411215
0.25,0.125,0.523364485981308
0.3,0.144278606965174,0.53582554517134
0.35,0.178571428571429,0.573208722741433
0.4,0.211382113821138,0.604361370716511
0.45,0.240458015267176,0.61993769470405
0.5,0.302631578947368,0.660436137071651
0.55,0.4140625,0.700934579439252
0.6,0.45260663507109,0.719626168224299
0.65,0.526315789473684,0.728971962616822
0.7,0.650887573964497,0.735202492211838
0.75,0.752100840336134,0.735202492211838
0.8,0.772420443587271,0.735202492211838
0.85,0.840080971659919,0.738317757009346
0.9,0.840080971659919,0.738317757009346
0.95,0.840080971659919,0.738317757009346
1,0.840080971659919,0.738317757009346
