"FDR","pow"
0,0.139072847682119
0.0769230769230769,0.158940397350993
0.0714285714285714,0.172185430463576
0.1,0.178807947019868
0.15625,0.178807947019868
0.189189189189189,0.198675496688742
0.225,0.205298013245033
0.291666666666667,0.225165562913907
0.313725490196078,0.231788079470199
0.362068965517241,0.245033112582781
0.387096774193548,0.251655629139073
0.415384615384615,0.251655629139073
0.448717948717949,0.28476821192053
0.456521739130435,0.33112582781457
0.485148514851485,0.344370860927152
0.545454545454545,0.364238410596026
0.604026845637584,0.390728476821192
0.644970414201183,0.397350993377483
0.673684210526316,0.410596026490066
0.756944444444444,0.463576158940397
0.921710526315789,0.788079470198676
0.923076923076923,0.788079470198676
