"alpha","FDR","power"
0.02,0,0.276381909547739
0.05,0.00689655172413793,0.361809045226131
0.07,0.0261437908496732,0.374371859296482
0.1,0.0304878048780488,0.399497487437186
0.15,0.050251256281407,0.474874371859296
0.2,0.0707964601769911,0.527638190954774
0.25,0.102040816326531,0.552763819095477
0.3,0.122137404580153,0.577889447236181
0.35,0.153571428571429,0.595477386934673
0.4,0.210862619808307,0.620603015075377
0.45,0.277936962750716,0.633165829145729
0.5,0.33160621761658,0.648241206030151
0.55,0.383371824480369,0.670854271356784
0.6,0.41648590021692,0.675879396984925
0.65,0.462450592885375,0.683417085427136
0.7,0.508137432188065,0.683417085427136
0.75,0.558966074313409,0.685929648241206
0.8,0.623803009575923,0.690954773869347
0.85,0.731848983543078,0.695979899497487
0.9,0.787832699619772,0.701005025125628
0.95,0.802826855123675,0.701005025125628
1,0.802826855123675,0.701005025125628
