"FDR","pow"
0.0238095238095238,0.11849710982659
0.0961538461538462,0.135838150289017
0.101694915254237,0.153179190751445
0.116666666666667,0.153179190751445
0.157894736842105,0.184971098265896
0.208791208791209,0.208092485549133
0.268518518518519,0.228323699421965
0.297520661157025,0.245664739884393
0.348484848484849,0.248554913294798
0.391891891891892,0.260115606936416
0.427710843373494,0.274566473988439
0.443877551020408,0.315028901734104
0.473469387755102,0.372832369942197
0.564327485380117,0.430635838150289
0.597590361445783,0.482658959537572
0.637113402061856,0.508670520231214
0.669341894060995,0.595375722543353
0.703947368421053,0.65028901734104
0.767693588676103,0.80635838150289
0.820848938826467,0.829479768786127
0.820848938826467,0.829479768786127
0.820848938826467,0.829479768786127
