"alpha","FDR","power"
0.02,0,0
0.05,0.0212765957446809,0.2
0.07,0.0204081632653061,0.208695652173913
0.1,0.0441176470588235,0.282608695652174
0.15,0.0428571428571429,0.291304347826087
0.2,0.04,0.31304347826087
0.25,0.0357142857142857,0.352173913043478
0.3,0.0747663551401869,0.430434782608696
0.35,0.120689655172414,0.443478260869565
0.4,0.142857142857143,0.469565217391304
0.45,0.138461538461538,0.48695652173913
0.5,0.161764705882353,0.495652173913044
0.55,0.295081967213115,0.560869565217391
0.6,0.358139534883721,0.6
0.65,0.385964912280702,0.608695652173913
0.7,0.446640316205534,0.608695652173913
0.75,0.519736842105263,0.634782608695652
0.8,0.552870090634441,0.643478260869565
0.85,0.587257617728532,0.647826086956522
0.9,0.728102189781022,0.647826086956522
0.95,0.890817064352856,0.656521739130435
1,0.890817064352856,0.656521739130435
